Metadata Signature: 0x2d4 0x10001424a5342 12
.NET Version: v4.0.30319
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 3c0
Stream name: #~ 4
DirectoryAddress: 42c Size: 4c8
Stream name: #Strings 12
DirectoryAddress: 8f4 Size: 4
Stream name: #US 4
DirectoryAddress: 8f8 Size: 10
Stream name: #GUID 8
DirectoryAddress: 908 Size: 180
Stream name: #Blob 8
[Strings]
nth paddr      vaddr      len size section type    string
80  0x00000b6e 0x0040296e 14  15   .text   ascii   lpStartAddress
81  0x00000b7d 0x0040297d 19  20   .text   ascii   WaitForSingleObject
82  0x00000b91 0x00402991 9   10   .text   ascii   flProtect
83  0x00000b9b 0x0040299b 11  12   .text   ascii   op_Explicit
84  0x00000ba7 0x004029a7 15  16   .text   ascii   InitializeArray
85  0x00000bb7 0x004029b7 4   5    .text   ascii   Copy
86  0x00000bbc 0x004029bc 11  12   .text   ascii   LoadLibrary
87  0x00000c30 0x00402a30 5   6    .text   ascii   \t\t\t\t\t
88  0x00000c7b 0x00402a7b 22  23   .text   ascii   WrapNonExceptionThrows
89  0x00000c9f 0x00402a9f 19  20   .text   ascii   ConsoleApplication5
90  0x00000cbe 0x00402abe 17  19   .text   utf8    Copyright ©  2017 blocks=Basic Latin,Latin-1 Supplement
91  0x00000cd5 0x00402ad5 37  38   .text   ascii   $6f1aaf94-fa2e-4768-afdb-cde8944498a4
92  0x00000cff 0x00402aff 8   9    .text   ascii   \a1.0.0.0
93  0x00000d0d 0x00402b0d 28  29   .text   ascii   .NETFramework,Version=v4.5.2
94  0x00000d2e 0x00402b2e 20  21   .text   ascii   FrameworkDisplayName
95  0x00000d43 0x00402b43 20  21   .text   ascii   .NET Framework 4.5.2
96  0x00000d78 0x00402b78 4   5    .text   ascii   RSDS
97  0x00000d90 0x00402b90 136 137  .text   ascii   c:\users\administrator\documents\visual studio 2015\Projects\ConsoleApplication5\ConsoleApplication5\obj\Release\ConsoleApplication5.pdb
98  0x00000eca 0x00402cca 11  12   .text   ascii   _CorExeMain
99  0x00000ed6 0x00402cd6 11  12   .text   ascii   mscoree.dll
100 0x00000f28 0x00402d28 5   8    .text   utf8    h`Qقڱ blocks=Basic Latin,Arabic
101 0x00000f32 0x00402d32 4   5    .text   ascii   x#\bk
102 0x00000f9a 0x00402d9a 5   6    .text   ascii   E VqJ
103 0x00000ffc 0x00402dfc 5   6    .text   ascii   \b.~b-
104 0x00001017 0x00402e17 4   5    .text   ascii   p^?L
105 0x00001086 0x00402e86 4   5    .text   ascii   Or #
106 0x000010b6 0x00402eb6 6   8    .text   utf8    V#ı|~L blocks=Basic Latin,Latin Extended-A
107 0x000010de 0x00402ede 5   6    .text   ascii   J$xq0
108 0x000011a5 0x00402fa5 4   5    .text   ascii   H[\b'
109 0x00001296 0x00404096 15  32   .rsrc   utf16le VS_VERSION_INFO
110 0x000012f4 0x004040f4 10  22   .rsrc   utf16le arFileInfo
111 0x00001312 0x00404112 11  24   .rsrc   utf16le Translation
112 0x00001336 0x00404136 14  30   .rsrc   utf16le StringFileInfo
113 0x0000135a 0x0040415a 8   18   .rsrc   utf16le 000004b0
114 0x00001372 0x00404172 8   18   .rsrc   utf16le Comments
115 0x0000138e 0x0040418e 11  24   .rsrc   utf16le CompanyName
116 0x000013b2 0x004041b2 15  32   .rsrc   utf16le FileDescription
117 0x000013d4 0x004041d4 19  40   .rsrc   utf16le ConsoleApplication5
118 0x00001402 0x00404202 11  24   .rsrc   utf16le FileVersion
119 0x0000141c 0x0040421c 7   16   .rsrc   utf16le 1.0.0.0
120 0x00001432 0x00404232 12  26   .rsrc   utf16le InternalName
121 0x0000144c 0x0040424c 23  48   .rsrc   utf16le ConsoleApplication5.exe
122 0x00001482 0x00404282 14  30   .rsrc   utf16le LegalCopyright
123 0x000014a0 0x004042a0 10  21   .rsrc   utf16le Copyright 
124 0x000014b6 0x004042b6 6   14   .rsrc   utf16le   2017
125 0x000014ca 0x004042ca 15  32   .rsrc   utf16le LegalTrademarks
126 0x000014f6 0x004042f6 16  34   .rsrc   utf16le OriginalFilename
127 0x00001518 0x00404318 23  48   .rsrc   utf16le ConsoleApplication5.exe
128 0x0000154e 0x0040434e 11  24   .rsrc   utf16le ProductName
129 0x00001568 0x00404368 19  40   .rsrc   utf16le ConsoleApplication5
130 0x00001596 0x00404396 14  30   .rsrc   utf16le ProductVersion
131 0x000015b4 0x004043b4 7   16   .rsrc   utf16le 1.0.0.0
132 0x000015ca 0x004043ca 16  34   .rsrc   utf16le Assembly Version
133 0x000015ec 0x004043ec 7   16   .rsrc   utf16le 1.0.0.0
134 0x0000160f 0x0040440f 487 488  .rsrc   ascii   <?xml version="1.0" encoding="UTF-8" standalone="yes"?>\r\n\r\n<assembly xmlns="urn:schemas-microsoft-com:asm.v1" manifestVersion="1.0">\r\n  <assemblyIdentity version="1.0.0.0" name="MyApplication.app"/>\r\n  <trustInfo xmlns="urn:schemas-microsoft-com:asm.v2">\r\n    <security>\r\n      <requestedPrivileges xmlns="urn:schemas-microsoft-com:asm.v3">\r\n        <requestedExecutionLevel level="asInvoker" uiAccess="false"/>\r\n      </requestedPrivileges>\r\n    </security>\r\n  </trustInfo>\r\n</assembly>

